title,gpt_label
Letters : Here why critical race theory is important : It helps us understand how we can do better,<DEFENDING CRT>
Critical Race Theory : Schools penalized for bias complaints,<NEUTRAL>
"Headlines : CRT ban fallout , Dolly Parton Imagination Library & OKC State Fair",<NEUTRAL>
Tulsa Race Massacre Centennial Commission asks Stitt to veto bill on  critical race theory  ,<DEFENDING CRT>
Law bans teaching critical race theory,<NEUTRAL>
Tennessee Department of Education Proposed Guidance for Critical Race Theory Includes Funding Fines,<NEUTRAL>
What Oklahoma Teachers Need To Know About The State So - Called Critical Race Theory Ban,<DEFENDING CRT>
StateImpact : What Oklahoma Teachers Need To Know About The State So - Called Critical Race Theory Ban,<DEFENDING CRT>
Oklahoma State Board of Education Adopts Emergency Rules Targeting Critical Race Theory,<NEUTRAL>
Oklahoma ed board approves crackdown on teaching critical race theory,<ANTI-CRT>
"OKLAHOMA CRITICAL RACE THEORY LAW : Superintendent : OKCPS preparing to implement rules on teaching race , sex",<NEUTRAL>
  Critical Race Theory  Delusions and Angry White Parents Will Remake Our Schools,<ANTI-CRT>
ACLU Sues Oklahoma Over Ban on Teaching of Critical Race Theory,<DEFENDING CRT>
Oklahoma ACLU Files Suit Against State Ban on Critical Race Theory | History News Network,<DEFENDING CRT>
Legal Theory Blog : Harawa on the Roberts Court Criminal Justice Cases & Race,<NEUTRAL>
Nick Reed PODCAST : 11 . 05 – The Truth of Critical Race Theory,<NEUTRAL>
"Indiana bill that spurred  Nazism  remarks stalls , but similar CRT - inspired proposal advances",<ANTI-CRT>
  Whitewashing history : Indiana teachers fear anti - CRT bill threatens lessons,<DEFENDING CRT>
Indiana House approves CRT - inspired bill limiting what can be taught in classrooms,<ANTI-CRT>
"CRT - inspired bill approved by Indiana House , would limit what taught in classrooms",<ANTI-CRT>
How Indiana anti - CRT bill failed even with a GOP supermajority,<DEFENDING CRT>
"Feb . 6 - Anti - critical race theory , transgender athlete bills brought up during town hall",<NEUTRAL>
"Anti - CRT , Transgender athlete bills brought up during town hall",<NEUTRAL>
CRT - inspired legislation passes key vote in Indiana Senate despite mounting opposition,<NEUTRAL>
Indiana AG Todd Rokita Is Helping Parents Fight Back Against CRT,<ANTI-CRT>
Pence Blasts Critical Race Theory As  State Sanctioned Racism  ,<ANTI-CRT>
"Ingraham on  woke  military leaders , critical race theory",<ANTI-CRT>
The Man Behind Critical Race Theory | RealClearPolitics,<NEUTRAL>
Can critical race theory and patriotism coexist in classrooms ? ,<NEUTRAL>
Conservatives cling to faux outrage over critical race theory,<DEFENDING CRT>
Conservatives cling to faux outrage over critical race theory - GREAT BEND TRIBUNE,<DEFENDING CRT>
Ketanji Brown Jackson Hearings : Ted Cruz Goes McCarthy Over CRT,<DEFENDING CRT>
Critical Race Theory : Oak Ridge Schools teaching civil rights history,<NEUTRAL>
Critical Conversations : How limiting lessons about race and bias will impact Tennessee classrooms – Community Events,<DEFENDING CRT>
Senate Republicans Unanimously Vote To Make Juneteenth a Federal Holiday While Also Fighting To Ban  Critical Race Theory  From Schools,<NEUTRAL>
Otis Sanford Point of View on Critical Race Theory teaching ban,<NEUTRAL>
Tennessee bans teaching of critical race theory in schools,<NEUTRAL>
Tennessee Bans Teaching Critical Race Theory In Schools,<NEUTRAL>
Tennessee House Passes Bill for Black History to be Taught In Fifth Through Eighth Grade Despite State Ban on Critical Race Theory Concepts,<DEFENDING CRT>
Deadline Detroit |  It happened to my family : Black Michigan rep blasts  critical race theory  ban in fiery floor speech,<DEFENDING CRT>
Tennessee group argues that teaching MLK is illegal because of the GOP ban on  critical race theory  ,<DEFENDING CRT>
"Tenn . House Speaker talks COVID - 19 changes , abortion restrictions , CRT ahead of 2022 session",<NEUTRAL>
Doctor critical of lax COVID rules wins Tenn . Dem gov race,<NEUTRAL>
"Texas Senate passes new version of HB 3979 , which would restrict teaching critical race theory in schools",<NEUTRAL>
Texas Educators Worry  Critical Race Theory  Bill Will Stifle Learing,<DEFENDING CRT>
Texas  critical race theory  bill spiked on last - minute technicality,<NEUTRAL>
"Southlake , Texas , schools at center of anti - critical race theory  battle face federal investigation",<NEUTRAL>
"Column : Please keep talking about critical race theory , Dan Patrick",<DEFENDING CRT>
Texas Governor Announces Special Legislative Session on Voting and Critical Race Theory Bills,<NEUTRAL>
Texas Teacher Loses Her Mind Because She Cant Push CRT – PJ Media,<ANTI-CRT>
Inside Southlake : Superintendent at the Center of a Critical Race Theory Battle Looks Forward,<NEUTRAL>
"Gov . Greg Abbott includes voting restrictions , critical race theory and rules for transgender student athletes on special legislative session agenda",<NEUTRAL>
"Voting Integrity , Abortion , Critical Race Theory , Transgenderism Among the Agenda Items for Texas Special Session",<NEUTRAL>
Keep up the fight against critical race theory and election fraud,<ANTI-CRT>
"Supreme Court nominee Ketanji Brown Jackson speaks on abortion , her faith , CRT , Gitmo in hearing : live updates",<NEUTRAL>
Time critical for Blood in governor race,<NEUTRAL>
Gov . Ricketts voices opposition to critical race theory,<NEUTRAL>
Critical race theory in the schools,<NEUTRAL>
4th graders told not to tell their parents about the [ Marxist ] equity - CRT survey,<ANTI-CRT>
"Evers vetoes GOP bills on critical race theory , marijuana penalties",<DEFENDING CRT>
"Kerr , Underly make final push before critical Wisconsin state superintendent race",<NEUTRAL>
Rep . Grothman says critical race theory taught in local school,<NEUTRAL>
  UPFRONT  recap : Wisconsin governor race enters final critical hours,<NEUTRAL>
"Critical final hours for Evers , Michels as governor race remains toss - up",<NEUTRAL>
"Critical Race Yoga ? Wisconsin Library Defends Meditative Dance Class Intended For Senior Racial Minorities | Officials with the public library system in Madison , Wisconsin , are defending an upcoming  movement and mediation class  that the library ...",<DEFENDING CRT>
"Mandy Tiny Wed Blog : NO Rebrand of CRT , Period . | KOA NewsRadio 850 AM & 94 . 1 FM",<ANTI-CRT>
"  People were conflating the definition of equity with critical race theory , and the absurd accusations that we were teaching critical race theory in classrooms to kindergartners began . ",<DEFENDING CRT>
"Critical race theory is  weaponizing of young people  against America , Minnesota activist says",<ANTI-CRT>
Watch Black Father Blast Critical Race Theory At Board Meeting,<ANTI-CRT>
Greatest anti - CRT speech as this man obliterates the IL school board,<ANTI-CRT>
When Holocaust Education Meets Critical Race Theory : A Partisan History Debate Unfolds In Louisiana,<NEUTRAL>
Voters make critical decisions at the polls ; Bossier City council race headed for runoff,<NEUTRAL>
Why Critical Race Theory is so dangerous - GREAT BEND TRIBUNE,<ANTI-CRT>
"  Ingraham Angle  on Biden speech , CRT",<NEUTRAL>
"Parent Group , Children Publisher Join Forces Against CRT , Sexualization and Transgender Ideology",<ANTI-CRT>
"Trump wins 2024 CPAC straw poll , aims at Hunter Biden art deals , critical race theory and again windmills | National",<ANTI-CRT>
Balow rejects  critical race theory  teaching | Wyoming,<ANTI-CRT>
"  Special Report  All - Star panel on Pelosi denying GOP picks , critical race theory",<NEUTRAL>
NC Officials Fuming over School District Paying CRT Promoter Ibram X . Kendi,<ANTI-CRT>
"Robinson , Senate leader blast school link to Critical Race Theory",<ANTI-CRT>
"Robinson , Senate leader Berger blast Charlotte school link to Critical Race Theory - Carolina Journal",<ANTI-CRT>
The right wing is pumping out critical race theory attacks to boost its propaganda war on public education,<DEFENDING CRT>
N . Carolina GOP would ban K - 12 promotion of CRT,<NEUTRAL>
North Carolina GOP Pushing Bill to Ban  Indoctrination  of Critical Race Theory in Schools,<ANTI-CRT>
"State Takes on Race Theory , Overdose Deaths Spike in NC , Vax Lotto Drawing",<NEUTRAL>
"FSU professor : Critical race theory , a personal anecdote",<NEUTRAL>
"Ingraham on rising crime in US cities , critical race theory",<ANTI-CRT>
Educators Respond To Noem Crusade Against Critical Race Theory,<DEFENDING CRT>
Smith College staffer resigns over  hostile atmosphere  involving race theory,<ANTI-CRT>
"American Kids Cant Read , Write , Or Do Math , But Are No 1 . In Critical Race Theory",<ANTI-CRT>
What mandatory Holocaust curricula show about teaching Critical Race Theory,<NEUTRAL>
English Teacher at New Jersey Prep School Quits Over Prevalence of Critical Race Theory,<ANTI-CRT>
NJ Teacher Resigns Rather Than Teach Racist Critical Race Theory,<ANTI-CRT>
Teacher Resigns From Elite Prep School over  Hostile Culture of Conformity and Fear  Created by CRT,<ANTI-CRT>
Trump Florida Test ; Race Theory in Virginia : Election Update,<NEUTRAL>
"CNN Soledad OBrien , Liberal Guest Team Up to Attack Breitbart Editor Over  Critical Race Theory  ",<DEFENDING CRT>
A Critical Race Tale Told by Leftist Idiots Signifying Nothing,<ANTI-CRT>
"Amazing Benefits of Becoming Salesforce Developer via CRT - 450 Exam , Best Training Courses and Dumps – First Comics News",<NEUTRAL>
The race is on ; Candidates address critical issues,<NEUTRAL>
Journalist declares  one - man war against critical race theory  after nuke lab holds  white privlege  training,<ANTI-CRT>
Reminder : Critical race theory isnt scriptural,<ANTI-CRT>
"B . C . Court Of Appeal Weighs In On Legal Representation In CRT Proceedings - Litigation , Mediation & Arbitration",<NEUTRAL>
Third upsized Freddie Mac deal confirms CRT demand is back on track,<NEUTRAL>
"Microsoft Flight Simulator looks incredible , even on three CRT monitors",<NEUTRAL>
CT Real Estate Investment Trust ( TSE : CRT . UN ) Financials Are Too Obscure To Link With Current Share Price Momentum : What In Store For the Stock ? ,<NEUTRAL>
Continued Violence In Kenosha May Tighten 2020 Race In Critical State Of Wisconsin,<NEUTRAL>
Sandia Labs Goes Nuclear On Employee Who Sparked Internal Revolt Over Critical Race Theory,<ANTI-CRT>
Rebellion Against Critical Race Theory in the Federal Government,<ANTI-CRT>
"UF cancels , then reinstates ,  critical race theory  class amid student outrage , gives prof promotion",<DEFENDING CRT>
CRT for Esophageal Cancer Tied to Vertebrae Fractures,<NEUTRAL>
Chris Rufo calls on Trump to end critical race theory  cult indoctrination  in federal government,<ANTI-CRT>
Christopher Rufo on the  Critical Race Theory  Takeover of the U . S . ,<ANTI-CRT>
Trump called to purge critical race theory training from federal agencies after disturbing probe,<ANTI-CRT>
Critical Race Theory and the war on standards,<ANTI-CRT>
The Remnant Newspaper - Critical Race Theory and Cooties,<ANTI-CRT>
Trump to Feds : Stop  Anti - American  Training on  Critical Race Theory  ,<ANTI-CRT>
"White House memo calls for ban on federal agencies conducting training on  critical race theory ,  white privilege  with taxpayer dollars",<ANTI-CRT>
White House orders end of  critical race theory  training for government agencies,<ANTI-CRT>
White House Halts  Critical Race Theory Training for Government Workers,<NEUTRAL>
Trump Bans Federal Money From Funding Far - Left Anti - American  Critical Race Theory  ,<ANTI-CRT>
Trump Orders Purge of  Critical Race Theory  from Federal Agencies,<ANTI-CRT>
"President bans critical race theory training from federal agencies , it will be war",<ANTI-CRT>
"Social Media Buzz : Critical Race Theory , Kentucky Derby , Mulan",<NEUTRAL>
Trump Bans Taxpayer Money from Funding Anti - American  Critical Race Theory  ,<ANTI-CRT>
"Trump Admin Bans  Critical Race Theory ,  White Privilege  Brainwashing Sessions For Govt Agencies",<ANTI-CRT>
"Trump ends  un - American  white privilege propaganda training , critical race theory at federal agencies",<ANTI-CRT>
Party Over : Trump Orders Purge of  Critical Race Theory  from Federal Agencies,<ANTI-CRT>
"Brilliant black professor on Critical Race Theory --  revenge society ,  racism under new management  ",<ANTI-CRT>
Trump just ordered a PURGE of liberal  critical race theory  from the entire federal government,<ANTI-CRT>
Trump admin ending critical race theory training at federal agencies :  Anti - American propaganda  -- Puppet Masters -- Sott . net,<ANTI-CRT>
President Trump orders federal agencies to stop spending money on training employees on critical race theory and white privilege,<ANTI-CRT>
Trump Admin Bans Critical Race Theory Trainings At Federal Agencies,<NEUTRAL>
Trump Tells Feds : Stop  Anti - American  Training On  Critical Race Theory  ,<ANTI-CRT>
KUOW - Trump Tells Agencies To End Trainings On  White Privilege  And  Critical Race Theory  ,<NEUTRAL>
"Trump tells agencies to end trainings on  white privilege ,  race theory  ",<ANTI-CRT>
Trump tells federal agencies to end training on  white privilege  and  critical race theory  ,<ANTI-CRT>
Trump Admin Bans Critical Race Theory Training,<NEUTRAL>
Trump White House memo says  no place  for  critical race theory  in US government while moving to end diversity trainings,<ANTI-CRT>
BOOM : Trump Bans Critical Race Theory Training in Federal Agencies,<ANTI-CRT>
President Trump Directs Federal Agencies To Stop All  Critical Race Theory  Brainwashing Classes,<ANTI-CRT>
Sandia Labs employee rails against critical race theory in lab - wide email,<ANTI-CRT>
Listening & Black Lives Matter : Jean - Louis Chretien on Critical Race Theory & Political Discourse,<NEUTRAL>
Trump Orders Purge of  Critical Race Theory  From Federal Agencies : What It Is & Why Trump Order Matters,<ANTI-CRT>
Banning Critical Race Theory And White Privilege Isnt The Answer . But Viewpoint Diversity Can Be . ,<DEFENDING CRT>
